region,model,MAC_model,MAC_c,tau_model,tau_c,E_model,E_c,AAOD_model,AAOD_c,dAAOD_E,dAAOD_tau,dAAOD_MAC,dAAOD_cross,dAAOD_total,pct_E,pct_tau,pct_MAC,pct_cross,lifetime_filtered,lifetime_raw
boreal_na_west,GFDL-AM4-met2010_AP3-CTRL,0.7839703591452917,0.6789726457436494,1.4681098312722285,1.4681098312722285,4.274390470760325e-12,4.25732870574267e-10,0.012099854313223817,0.036665849409362135,-0.03629772148654916,0.0,0.005670081662414293,0.0060616447279965464,-0.02456599509613832,75.57388870997492,0.0,11.805427530501063,12.620683759524024,True,45.164797053431464
boreal_na_west,GISS-ModelE2p1p1-OMA_AP3-CTRL,0.581766206233412,0.6789726457436494,1.45730046171081,1.4681098312722285,1.4983878534484996e-10,4.25732870574267e-10,0.010975784691667977,0.036665849409362135,-0.023761122716012738,-0.00026996257916593114,-0.005249337650118386,0.0035903582276028967,-0.02569006471769416,72.28645583757041,0.8212843429121166,15.969616366909342,10.922643452608112,False,
boreal_na_west,HadGEM3-GA7.1_AP3-CTRL2016-PD,0.5748766253549294,0.6789726457436494,1.524077216712572,1.4681098312722285,2.7469520795769014e-10,4.25732870574267e-10,0.020794402552659588,0.036665849409362135,-0.0130079788886665,0.001397778069923467,-0.005621388478038541,0.001360142440079027,-0.015871446856702547,60.82107728504103,6.535555503724057,26.283783668338245,6.35958354289667,False,
boreal_na_west,INCA_AP3-CTRL,0.5433565394991625,0.6789726457436494,1.211546639701725,1.4681098312722285,1.1893875607183015e-10,4.25732870574267e-10,0.006764912292128911,0.036665849409362135,-0.02642235913532226,-0.0064076318717636,-0.0073235346964505,0.010252588586303138,-0.029900937117233226,52.41895652458235,12.712013139753573,14.529060213488275,20.339970122175792,False,
boreal_na_west,MIROC-SPRINTARS_AP3-CTRL,0.254193940062321,0.6789726457436494,1.3969823331803777,1.4681098312722285,2.430152887468237e-10,4.25732870574267e-10,0.00745595788591835,0.036665849409362135,-0.015736382606987693,-0.0017763998839518077,-0.022938880015934755,0.011241770983430474,-0.029209891523443783,30.44174384342085,3.436413029683891,44.37484312245774,21.747000004437517,False,
boreal_na_west,NorESM2-met2010_AP3-CTRL,0.3224080115049847,0.6789726457436494,1.4671266985707057,1.4681098312722285,2.1065372061771151e-10,4.25732870574267e-10,0.008609071645199839,0.036665849409362135,-0.018523492707441757,-2.455360955673046e-05,-0.01925518688515067,0.009746455437986863,-0.028056777764162294,38.95607571193713,0.05163779250492316,40.494874805337076,20.497411690220865,False,
boreal_na_west,OsloCTM3v1.01-met2010_AP3-CTRL,0.6274778978729069,0.6789726457436494,1.0982249198984728,1.4681098312722285,1.9539417649392282e-10,4.25732870574267e-10,0.011633625665606813,0.036665849409362135,-0.019837706820492608,-0.009237826878029117,-0.002780816992610597,0.006824126947377003,-0.02503222374375532,51.28609580752095,23.88240125771396,7.189200243592868,17.64230269117223,False,
boreal_na_west,SPRINTARS-T213_AP3-CTRL2016-PD,0.26767745368526663,0.6789726457436494,1.3865008114394008,1.4681098312722285,1.6442505838906169e-10,4.25732870574267e-10,0.005272464541238909,0.036665849409362135,-0.02250489345149414,-0.0020381745070415357,-0.022210743936952472,0.015360427027364926,-0.03139338486812322,36.2314564933261,3.28133217501543,35.75789436064505,24.729316971013414,False,
boreal_na_west,TM5-met2010_AP3-CTRL2019,0.6062064044460417,0.6789726457436494,1.4681098312722285,1.4681098312722285,4.5492056429030295e-12,4.25732870574267e-10,0.012320372220264783,0.036665849409362135,-0.03627405328422407,0.0,-0.003929519196728767,0.01585809529185548,-0.024345477189097353,64.70384261707271,0.0,7.009279874892892,28.28687750803439,True,55.189550593287095
boreal_na_west,TM5_AP3-CTRL2016,0.5951118172022801,0.6789726457436494,1.5386508789063804,1.4681098312722285,2.3788674683456476e-10,4.25732870574267e-10,0.018820131481473414,0.036665849409362135,-0.016178073532076096,0.0017617533611167923,-0.004528648583882869,0.0010992508269534532,-0.01784571792788872,68.6450331414034,7.4752792797648775,19.215466632046883,4.664220946784849,False,
