region,model,MEC_model,MEC_c,tau_model,tau_c_days,E_model,E_c,AOD_model,AOD_c,dAOD_E,dAOD_tau,dAOD_MEC,dAOD_cross,dAOD_total,pct_E,pct_tau,pct_MEC,pct_cross
amazon,ECHAM6-SALSA_CTRL2016-PD,4155.601376930024,5881.344271104041,12.853705179879256,15.46280569982221,2.612549852803061e-10,6.912133564348322e-11,0.4719516102498206,0.5431137,1.5096701765047886,-0.09164172962747616,-0.15936401270889852,-1.3298265387750425,-0.071162105,48.84869684488913,2.965269592380848,5.156572916360682,43.02946064636934
amazon,ECHAM6.3-HAM2.3-met2010_AP3-CTRL,3471.8907060732304,5881.344271104041,12.461745437503918,15.46280569982221,1.4088578323964735e-10,6.912133564348322e-11,0.18609186920678866,0.5431137,0.5638816858684498,-0.10540887599115913,-0.2225013875794363,-0.5929932607244444,-0.35702184,37.977323723904874,7.09926764286348,14.985425909174882,39.937982724056766
amazon,ECHAM6.3-SALSA2.0-met2010_AP3-CTRL,4406.371867612553,5881.344271104041,11.703399506562265,15.46280569982221,1.4738501162092862e-10,6.912133564348322e-11,0.2779735329276269,0.5431137,0.6149486971705315,-0.13204492632201073,-0.13620657031173608,-0.6118373763561816,-0.26514018,41.13265843242522,8.832214584937727,9.110578424936657,40.924548557700405
amazon,ECMWF-IFS-CY42R1-CAMS-RA-CTRL_AP3-CTRL2016-PD,5579.661604818972,5881.344271104041,9.4199987549976,15.46280569982221,2.425219721669222e-10,6.912133564348322e-11,0.3141654422415659,0.5431137,1.362477473577395,-0.21224681686114566,-0.027858935665453895,-1.3513199863648977,-0.22894827,46.124648493090845,7.185300316043475,0.943122833133358,45.74692835773232
amazon,GFDL-AM4-met2010_AP3-CTRL,7161.1289684346775,5881.344271104041,68.47736626008246,15.46280569982221,4.7667396366937266e-11,6.912133564348322e-11,0.3646897201525601,0.5431137,-0.1685720973685123,1.8620769832543878,0.11818192933523264,-1.9901108159611594,-0.178424,4.072830797303393,44.98920404228696,2.855365798937836,48.082599361471814
amazon,GISS-ModelE2p1p1-MATRIX_AP3-CTRL-2010,9892.254796855814,5881.344271104041,33.25195647334887,15.46280569982221,1.0824641455625417e-10,6.912133564348322e-11,0.46560358658798245,0.5431137,0.3074212398486942,0.6248239701878492,0.37038819522771094,-1.3801435237487514,-0.07751012,11.459068270793372,23.290194702014308,13.80614956175193,51.44458746544039
amazon,GISS-ModelE2p1p1-OMA_AP3-CTRL-2010,13880.115273070767,5881.344271104041,11.60687708170999,15.46280569982221,1.5641322280291885e-10,6.912133564348322e-11,0.6717734930063806,0.5431137,0.6858869278989898,-0.13543516824396395,0.7386478298223592,-1.1604398046835311,0.12865978,25.212633235780956,4.978484186338407,27.152080126039856,42.656802451840775
amazon,INCA_AP3-CTRL,5283.171000021912,5881.344271104041,32.98825068694262,15.46280569982221,1.0823836321386886e-10,6.912133564348322e-11,0.26088393751779987,0.5431137,0.3073579772629738,0.6155616001893293,-0.055238409554907546,-1.1499109490482136,-0.28222978,14.44304609007125,28.925829880789976,2.5957058354179603,54.03541819372081
amazon,MIROC-SPRINTARS_AP3-CTRL,8979.60152364012,5881.344271104041,6.099549300495547,15.46280569982221,2.7010609651088875e-10,6.912133564348322e-11,0.5682027366452042,0.5431137,1.5792168627775731,-0.3288738800291952,0.2861090779139022,-1.5113630351648435,0.025089025,42.61746256089858,8.875139697248628,7.721069350084768,40.78632839176802
amazon,NorESM2-met2010_AP3-CTRL,4079.601139957224,5881.344271104041,41.54942760592773,15.46280569982221,1.991014852627298e-10,6.912133564348322e-11,0.4447600145032267,0.5431137,1.021305512015837,0.9162633380126681,-0.16638226714975463,-1.8695402668272674,-0.098353684,25.702975376438275,23.05940165620839,4.187306604450994,47.05031636290234
